idx,id,CODE_CULTU,path,meanCLD,sequencelength,classid,classname,region
427,6017717,MIE,csv/frh04/6017717.csv,719.3660152137383,49,3,corn,frh04
428,6017718,MIE,csv/frh04/6017718.csv,731.9393706024434,49,3,corn,frh04
429,6017719,BTH,csv/frh04/6017719.csv,717.5446053062561,50,1,wheat,frh04
430,6017720,MIS,csv/frh04/6017720.csv,712.9024559173948,50,3,corn,frh04
434,6017725,CZH,csv/frh04/6017725.csv,696.32,50,2,rapeseed,frh04
435,6017726,MIE,csv/frh04/6017726.csv,688.047116221279,49,3,corn,frh04
436,6017727,PTR,csv/frh04/6017727.csv,682.4849579230691,49,8,temporary meadows,frh04
437,6017728,PTR,csv/frh04/6017728.csv,674.2935657997286,49,8,temporary meadows,frh04
438,6017729,PTR,csv/frh04/6017729.csv,728.0129873862393,49,8,temporary meadows,frh04
439,6017730,PTR,csv/frh04/6017730.csv,703.7892736761281,49,8,temporary meadows,frh04
441,6017732,PTR,csv/frh04/6017732.csv,677.1648860255284,49,8,temporary meadows,frh04
442,6017733,PTR,csv/frh04/6017733.csv,757.6280777797845,49,8,temporary meadows,frh04
443,6017734,PTR,csv/frh04/6017734.csv,738.2103914825265,49,8,temporary meadows,frh04
444,6017735,MIE,csv/frh04/6017735.csv,731.4285714285714,49,3,corn,frh04
445,6017736,PTR,csv/frh04/6017736.csv,731.4285714285714,49,8,temporary meadows,frh04
446,6017737,MIE,csv/frh04/6017737.csv,731.6190786260785,49,3,corn,frh04
447,6017738,PTR,csv/frh04/6017738.csv,710.530612244898,49,8,temporary meadows,frh04
448,6017739,PTR,csv/frh04/6017739.csv,710.530612244898,49,8,temporary meadows,frh04
449,6017740,PTR,csv/frh04/6017740.csv,710.530612244898,49,8,temporary meadows,frh04
450,6017741,MIE,csv/frh04/6017741.csv,769.3541809201196,49,3,corn,frh04
451,6017742,MIE,csv/frh04/6017742.csv,755.8825018958311,49,3,corn,frh04
452,6017743,MIE,csv/frh04/6017743.csv,752.3265306122449,49,3,corn,frh04
453,6017744,PTR,csv/frh04/6017744.csv,712.4391016680645,49,8,temporary meadows,frh04
454,6017745,PTR,csv/frh04/6017745.csv,710.530612244898,49,8,temporary meadows,frh04
455,6017746,PTR,csv/frh04/6017746.csv,710.530612244898,49,8,temporary meadows,frh04
456,6017747,PTR,csv/frh04/6017747.csv,730.7343831650306,49,8,temporary meadows,frh04
457,6017748,PTR,csv/frh04/6017748.csv,710.530612244898,49,8,temporary meadows,frh04
458,6017749,PTR,csv/frh04/6017749.csv,710.530612244898,49,8,temporary meadows,frh04
459,6017750,PTR,csv/frh04/6017750.csv,729.3705897201887,49,8,temporary meadows,frh04
460,6017751,PTR,csv/frh04/6017751.csv,712.0499150069271,49,8,temporary meadows,frh04
462,6017753,PTR,csv/frh04/6017753.csv,869.5956637574643,50,8,temporary meadows,frh04
463,6017754,CZH,csv/frh04/6017754.csv,841.1603536141446,50,2,rapeseed,frh04
464,6017755,ORH,csv/frh04/6017755.csv,836.0141003328856,50,0,barley,frh04
465,6017756,PTR,csv/frh04/6017756.csv,856.7362547429507,50,8,temporary meadows,frh04
467,6017758,BTH,csv/frh04/6017758.csv,730.479051278213,49,1,wheat,frh04
470,6017761,BTH,csv/frh04/6017761.csv,707.8166057441254,50,1,wheat,frh04
471,6017762,BTH,csv/frh04/6017762.csv,762.7133247359799,104,1,wheat,frh04
472,6017763,BTH,csv/frh04/6017763.csv,768.4501098901098,104,1,wheat,frh04
473,6017764,MIS,csv/frh04/6017764.csv,746.516164248123,104,3,corn,frh04
474,6017765,MIS,csv/frh04/6017765.csv,762.5155861088065,104,3,corn,frh04
475,6017766,MIS,csv/frh04/6017766.csv,754.9651233442703,104,3,corn,frh04
476,6017767,MIS,csv/frh04/6017767.csv,762.6216726796566,104,3,corn,frh04
477,6017768,MIS,csv/frh04/6017768.csv,777.8461538461538,104,3,corn,frh04
478,6017769,MIS,csv/frh04/6017769.csv,757.1166312678918,104,3,corn,frh04
480,6017771,MIE,csv/frh04/6017771.csv,752.3265306122449,49,3,corn,frh04
481,6017772,BTH,csv/frh04/6017772.csv,752.3265306122449,49,1,wheat,frh04
484,6017775,MIS,csv/frh04/6017775.csv,720.7400703871293,102,3,corn,frh04
485,6017776,MIS,csv/frh04/6017776.csv,733.6004744178734,102,3,corn,frh04
487,6017778,BTH,csv/frh04/6017778.csv,718.8881974201119,102,1,wheat,frh04
489,6017779,BTH,csv/frh04/6017779.csv,736.5877702859799,102,1,wheat,frh04
494,6017784,BTH,csv/frh04/6017784.csv,728.1520995759815,102,1,wheat,frh04
495,6017785,BTH,csv/frh04/6017785.csv,735.5154027137894,102,1,wheat,frh04
496,6017786,MIS,csv/frh04/6017786.csv,729.5014955462199,102,3,corn,frh04
497,6017787,MIS,csv/frh04/6017787.csv,723.082466731991,102,3,corn,frh04
498,6017788,MIS,csv/frh04/6017788.csv,716.0246677632437,102,3,corn,frh04
499,6017789,MIS,csv/frh04/6017789.csv,760.3722602683752,102,3,corn,frh04
501,6017791,BTH,csv/frh04/6017791.csv,582.831084925311,50,1,wheat,frh04
502,6017792,ORP,csv/frh04/6017792.csv,608.0366524284132,50,0,barley,frh04
506,6017796,PPH,csv/frh04/6017796.csv,647.4959961408587,50,7,permanent meadows,frh04
507,6073108,PTR,csv/frh04/6073108.csv,655.36,50,8,temporary meadows,frh04
508,6017797,PPH,csv/frh04/6017797.csv,634.88,50,7,permanent meadows,frh04
510,6017799,BTH,csv/frh04/6017799.csv,662.465246277205,50,1,wheat,frh04
511,6017800,PPH,csv/frh04/6017800.csv,635.9453892215569,50,7,permanent meadows,frh04
512,6017801,PPH,csv/frh04/6017801.csv,633.870888529887,50,7,permanent meadows,frh04
513,6017802,ORH,csv/frh04/6017802.csv,656.4124385345245,50,0,barley,frh04
514,6017803,CZH,csv/frh04/6017803.csv,598.3933552372191,50,2,rapeseed,frh04
516,6017805,MIS,csv/frh04/6017805.csv,758.810404283709,104,3,corn,frh04
517,6017806,MIS,csv/frh04/6017806.csv,795.8571776505382,101,3,corn,frh04
522,6017811,BTH,csv/frh04/6017811.csv,795.8344410756787,104,1,wheat,frh04
523,6017812,PPH,csv/frh04/6017812.csv,793.0533284819082,102,7,permanent meadows,frh04
524,6017813,PPH,csv/frh04/6017813.csv,774.2891663310512,102,7,permanent meadows,frh04
525,6017814,PPH,csv/frh04/6017814.csv,798.6595157391914,102,7,permanent meadows,frh04
527,6017816,PPH,csv/frh04/6017816.csv,821.3383414939522,102,7,permanent meadows,frh04
528,6017817,PPH,csv/frh04/6017817.csv,841.718413681262,102,7,permanent meadows,frh04
529,6017818,PPH,csv/frh04/6017818.csv,793.1315871377792,102,7,permanent meadows,frh04
530,6017819,PPH,csv/frh04/6017819.csv,801.6122192577535,102,7,permanent meadows,frh04
533,6017822,PTR,csv/frh04/6017822.csv,773.0196078431372,102,8,temporary meadows,frh04
534,6017823,MIE,csv/frh04/6017823.csv,780.4988814668192,102,3,corn,frh04
535,6017824,PTR,csv/frh04/6017824.csv,773.0196078431372,102,8,temporary meadows,frh04
536,6017825,MIE,csv/frh04/6017825.csv,778.6771274725681,102,3,corn,frh04
538,6017827,ORP,csv/frh04/6017827.csv,768.6281650866097,102,0,barley,frh04
541,6017830,MIE,csv/frh04/6017830.csv,779.3757044814632,102,3,corn,frh04
542,6017831,PPH,csv/frh04/6017831.csv,791.6473301080616,102,7,permanent meadows,frh04
543,6017832,MIE,csv/frh04/6017832.csv,790.5148334622286,102,3,corn,frh04
545,6073594,PRL,csv/frh04/6073594.csv,742.9019607843137,102,7,permanent meadows,frh04
546,6017834,PPH,csv/frh04/6017834.csv,822.6801829758866,102,7,permanent meadows,frh04
547,6017835,PPH,csv/frh04/6017835.csv,813.3965943464308,102,7,permanent meadows,frh04
550,6017838,BTH,csv/frh04/6017838.csv,775.1985343415113,102,1,wheat,frh04
560,6017849,PTR,csv/frh04/6017849.csv,797.3960121046304,102,8,temporary meadows,frh04
564,6017853,PTR,csv/frh04/6017853.csv,808.8983957219252,102,8,temporary meadows,frh04
565,6017854,PTR,csv/frh04/6017854.csv,809.3216009607612,102,8,temporary meadows,frh04
568,6017857,BTH,csv/frh04/6017857.csv,816.3858543417366,102,1,wheat,frh04
569,6017858,PPH,csv/frh04/6017858.csv,800.3971154743339,102,7,permanent meadows,frh04
570,6017859,MIE,csv/frh04/6017859.csv,803.3205149715333,102,3,corn,frh04
571,6017860,PTR,csv/frh04/6017860.csv,788.6873125240091,102,8,temporary meadows,frh04
572,6017861,PTR,csv/frh04/6017861.csv,789.7901035564607,102,8,temporary meadows,frh04
573,6017947,PTR,csv/frh04/6017947.csv,685.281174824904,102,8,temporary meadows,frh04
574,6017862,PTR,csv/frh04/6017862.csv,804.0030420835723,102,8,temporary meadows,frh04
575,6017863,PTR,csv/frh04/6017863.csv,793.0235618104938,102,8,temporary meadows,frh04
576,6017864,PPH,csv/frh04/6017864.csv,802.2621908103525,102,7,permanent meadows,frh04
577,6017865,PPH,csv/frh04/6017865.csv,783.0588235294117,102,7,permanent meadows,frh04
578,6017866,PPH,csv/frh04/6017866.csv,781.198906440426,102,7,permanent meadows,frh04
579,6017867,MIE,csv/frh04/6017867.csv,782.631127628562,102,3,corn,frh04
580,6017868,PPH,csv/frh04/6017868.csv,778.185063856051,102,7,permanent meadows,frh04
581,6017869,PPH,csv/frh04/6017869.csv,778.2647730836431,102,7,permanent meadows,frh04
582,6017870,PPH,csv/frh04/6017870.csv,817.4023720639206,102,7,permanent meadows,frh04
583,6017871,PPH,csv/frh04/6017871.csv,793.0497737556561,102,7,permanent meadows,frh04
584,6017872,PTR,csv/frh04/6017872.csv,799.2211094483455,102,8,temporary meadows,frh04
585,6017873,PTR,csv/frh04/6017873.csv,816.6579948205697,102,8,temporary meadows,frh04
586,6017874,MIE,csv/frh04/6017874.csv,786.8084906399312,102,3,corn,frh04
588,6017876,MIE,csv/frh04/6017876.csv,801.7328050391142,102,3,corn,frh04
590,6017878,MIE,csv/frh04/6017878.csv,779.6970443103223,102,3,corn,frh04
591,6017879,PTR,csv/frh04/6017879.csv,781.232273433944,102,8,temporary meadows,frh04
592,6017880,ORH,csv/frh04/6017880.csv,728.1734493635773,102,0,barley,frh04
593,6017881,RGA,csv/frh04/6017881.csv,717.3181530676787,102,8,temporary meadows,frh04
595,6017883,MIS,csv/frh04/6017883.csv,748.4770651824756,102,3,corn,frh04
596,6017885,MIS,csv/frh04/6017885.csv,742.3114186851211,102,3,corn,frh04
597,6017886,MIS,csv/frh04/6017886.csv,757.627562795845,102,3,corn,frh04
598,6017965,MIS,csv/frh04/6017965.csv,783.4585947359342,102,3,corn,frh04
599,6017887,ORH,csv/frh04/6017887.csv,736.4159984061364,102,0,barley,frh04
600,6017888,MIS,csv/frh04/6017888.csv,758.6568594047501,102,3,corn,frh04
601,6017889,MIS,csv/frh04/6017889.csv,748.7781695981079,102,3,corn,frh04
602,6017890,MIS,csv/frh04/6017890.csv,738.4255539125521,102,3,corn,frh04
603,6017891,ORH,csv/frh04/6017891.csv,732.7669424402286,102,0,barley,frh04
604,6017892,MIS,csv/frh04/6017892.csv,777.6641296438335,102,3,corn,frh04
605,6017893,MIS,csv/frh04/6017893.csv,748.1152572335862,102,3,corn,frh04
606,6017894,MIS,csv/frh04/6017894.csv,736.0719693370079,102,3,corn,frh04
607,6017895,ORH,csv/frh04/6017895.csv,718.4966487656634,102,0,barley,frh04
609,6017897,PPH,csv/frh04/6017897.csv,776.8254624041282,102,7,permanent meadows,frh04
611,6017899,PPH,csv/frh04/6017899.csv,825.7350830897637,102,7,permanent meadows,frh04
612,6017997,PPH,csv/frh04/6017997.csv,751.2479262672811,49,7,permanent meadows,frh04
613,6017900,MIS,csv/frh04/6017900.csv,793.0659171518437,102,3,corn,frh04
616,6017903,PTR,csv/frh04/6017903.csv,816.5532976827095,102,8,temporary meadows,frh04
617,6017904,BTH,csv/frh04/6017904.csv,815.2679144131719,102,1,wheat,frh04
618,6017905,MIS,csv/frh04/6017905.csv,761.0473971184646,101,3,corn,frh04
619,6017906,BTH,csv/frh04/6017906.csv,727.6530576569934,102,1,wheat,frh04
622,6017909,MIS,csv/frh04/6017909.csv,727.7597521791205,102,3,corn,frh04
625,6017912,MIS,csv/frh04/6017912.csv,749.5668690303619,102,3,corn,frh04
626,6018498,RGA,csv/frh04/6018498.csv,752.3265306122449,49,8,temporary meadows,frh04
627,6017913,MIS,csv/frh04/6017913.csv,737.8993948196562,102,3,corn,frh04
628,6017914,PTR,csv/frh04/6017914.csv,743.4896221903396,102,8,temporary meadows,frh04
629,6017915,MIS,csv/frh04/6017915.csv,745.792799629801,100,3,corn,frh04
631,6017917,MIS,csv/frh04/6017917.csv,782.150357674509,102,3,corn,frh04
633,6017919,MIS,csv/frh04/6017919.csv,762.5158038660136,102,3,corn,frh04
634,6017920,MIS,csv/frh04/6017920.csv,729.7006513448752,102,3,corn,frh04
636,6017922,MIS,csv/frh04/6017922.csv,718.8858865100811,102,3,corn,frh04
637,6017923,PRL,csv/frh04/6017923.csv,760.3960396039604,101,7,permanent meadows,frh04
638,6017924,MIS,csv/frh04/6017924.csv,811.0891089108911,101,3,corn,frh04
639,6017925,MIS,csv/frh04/6017925.csv,760.3960396039604,101,3,corn,frh04
640,6017926,PTR,csv/frh04/6017926.csv,770.5346534653465,101,8,temporary meadows,frh04
641,6017927,BTH,csv/frh04/6017927.csv,785.5805416158054,101,1,wheat,frh04
642,6017928,PPH,csv/frh04/6017928.csv,656.6361612795736,50,7,permanent meadows,frh04
643,6017929,MIE,csv/frh04/6017929.csv,660.0079432624112,50,3,corn,frh04
646,6018499,RGA,csv/frh04/6018499.csv,772.0927527853466,49,8,temporary meadows,frh04
647,6017932,PTR,csv/frh04/6017932.csv,654.4416507936508,50,8,temporary meadows,frh04
648,6017933,PTR,csv/frh04/6017933.csv,651.0416584833606,50,8,temporary meadows,frh04
650,6017935,BTH,csv/frh04/6017935.csv,677.8475649060235,49,1,wheat,frh04
652,6017938,PTR,csv/frh04/6017938.csv,678.821104361477,49,8,temporary meadows,frh04
653,6017939,PTR,csv/frh04/6017939.csv,682.595863052023,49,8,temporary meadows,frh04
654,6017940,PTR,csv/frh04/6017940.csv,685.3770098050834,49,8,temporary meadows,frh04
655,6017941,BTH,csv/frh04/6017941.csv,687.0034561867452,49,1,wheat,frh04
656,6017942,BTH,csv/frh04/6017942.csv,688.4676668918662,49,1,wheat,frh04
658,6017944,BTH,csv/frh04/6017944.csv,691.5266309288693,49,1,wheat,frh04
659,6017945,PTR,csv/frh04/6017945.csv,714.3886970172684,49,8,temporary meadows,frh04
661,6017948,PTR,csv/frh04/6017948.csv,702.3054243595249,102,8,temporary meadows,frh04
662,6017949,MIS,csv/frh04/6017949.csv,716.1068568180644,102,3,corn,frh04
663,6017950,BTH,csv/frh04/6017950.csv,771.0880318683793,101,1,wheat,frh04
666,6017953,BTH,csv/frh04/6017953.csv,765.7361940136024,101,1,wheat,frh04
667,6017954,RGA,csv/frh04/6017954.csv,757.6334934797529,93,8,temporary meadows,frh04
668,6017955,BTH,csv/frh04/6017955.csv,743.4647297881539,100,1,wheat,frh04
671,6017958,MIE,csv/frh04/6017958.csv,749.7388189233517,101,3,corn,frh04
674,6017961,PRL,csv/frh04/6017961.csv,732.8627450980392,102,7,permanent meadows,frh04
675,6017962,RGA,csv/frh04/6017962.csv,773.9401447809274,102,8,temporary meadows,frh04
676,6017963,BTH,csv/frh04/6017963.csv,764.4059587419547,102,1,wheat,frh04
677,6017964,RGA,csv/frh04/6017964.csv,774.6302673946522,102,8,temporary meadows,frh04
678,6017966,PTR,csv/frh04/6017966.csv,752.9411764705883,102,8,temporary meadows,frh04
679,6017967,BTH,csv/frh04/6017967.csv,767.3188616128866,102,1,wheat,frh04
680,6017968,BTH,csv/frh04/6017968.csv,766.2180577930654,102,1,wheat,frh04
681,6017969,BTH,csv/frh04/6017969.csv,770.5346534653465,101,1,wheat,frh04
682,6017970,RGA,csv/frh04/6017970.csv,689.9574024530071,102,8,temporary meadows,frh04
683,6017971,RGA,csv/frh04/6017971.csv,692.0069496152893,102,8,temporary meadows,frh04
684,6017972,BTH,csv/frh04/6017972.csv,696.3813862869988,102,1,wheat,frh04
685,6017973,CZH,csv/frh04/6017973.csv,709.6060430222333,102,2,rapeseed,frh04
687,6017975,RGA,csv/frh04/6017975.csv,713.6046156802549,102,8,temporary meadows,frh04
688,6017976,RGA,csv/frh04/6017976.csv,707.824109525467,102,8,temporary meadows,frh04
689,6017977,RGA,csv/frh04/6017977.csv,703.6899653979239,102,8,temporary meadows,frh04
691,6017979,CZH,csv/frh04/6017979.csv,764.5231745591371,101,2,rapeseed,frh04
692,6017980,CZH,csv/frh04/6017980.csv,772.2339178457304,101,2,rapeseed,frh04
693,6017981,MIS,csv/frh04/6017981.csv,768.5426791838205,102,3,corn,frh04
694,6017998,MIE,csv/frh04/6017998.csv,746.0266793597906,49,3,corn,frh04
697,6017984,MIS,csv/frh04/6017984.csv,751.8236884556836,102,3,corn,frh04
698,6017985,MIS,csv/frh04/6017985.csv,759.3101065506589,102,3,corn,frh04
700,6017987,BTH,csv/frh04/6017987.csv,780.1241755812699,102,1,wheat,frh04
701,6017988,PPH,csv/frh04/6017988.csv,805.4009869516515,102,7,permanent meadows,frh04
704,6017991,PRL,csv/frh04/6017991.csv,812.1290471594612,102,7,permanent meadows,frh04
705,6017992,PPH,csv/frh04/6017992.csv,782.1586611372818,102,7,permanent meadows,frh04
706,6017993,ORH,csv/frh04/6017993.csv,687.4045082841499,49,0,barley,frh04
708,6017995,PPH,csv/frh04/6017995.csv,702.5045844424726,49,7,permanent meadows,frh04
710,6017999,PPH,csv/frh04/6017999.csv,585.1428571428571,49,7,permanent meadows,frh04
713,6018002,PPH,csv/frh04/6018002.csv,752.3265306122449,49,7,permanent meadows,frh04
716,6018005,MIE,csv/frh04/6018005.csv,652.5800623279614,49,3,corn,frh04
717,6018006,ORH,csv/frh04/6018006.csv,617.2775970884968,49,0,barley,frh04
719,6018008,MIE,csv/frh04/6018008.csv,694.2318431372549,50,3,corn,frh04
720,6018009,PPH,csv/frh04/6018009.csv,726.7969881082203,49,7,permanent meadows,frh04
725,6018014,ORH,csv/frh04/6018014.csv,728.0088104726547,102,0,barley,frh04
727,6018070,ORH,csv/frh04/6018070.csv,737.28,50,0,barley,frh04
728,6018016,MIS,csv/frh04/6018016.csv,711.1989593558222,102,3,corn,frh04
729,6018018,BTH,csv/frh04/6018018.csv,653.4607360518664,49,1,wheat,frh04
730,6018019,BTH,csv/frh04/6018019.csv,713.5247531390728,49,1,wheat,frh04
731,6018020,PTR,csv/frh04/6018020.csv,731.2265758663058,49,8,temporary meadows,frh04
734,6018023,BTH,csv/frh04/6018023.csv,680.9994307437627,49,1,wheat,frh04
738,6018027,MIE,csv/frh04/6018027.csv,661.7565504386746,49,3,corn,frh04
739,6018028,MIE,csv/frh04/6018028.csv,665.9423943776186,49,3,corn,frh04
741,6018030,MIE,csv/frh04/6018030.csv,647.8367346938776,49,3,corn,frh04
742,6018031,PPH,csv/frh04/6018031.csv,710.530612244898,49,7,permanent meadows,frh04
743,6018032,PPH,csv/frh04/6018032.csv,626.9122972597338,49,7,permanent meadows,frh04
744,6018033,BTH,csv/frh04/6018033.csv,693.0934615884571,49,1,wheat,frh04
745,6018034,BTH,csv/frh04/6018034.csv,671.6033152602288,49,1,wheat,frh04
746,6018036,BTH,csv/frh04/6018036.csv,849.3043280330375,102,1,wheat,frh04
747,6018037,BTH,csv/frh04/6018037.csv,849.756984004682,102,1,wheat,frh04
748,6018038,BTH,csv/frh04/6018038.csv,846.6514232185817,102,1,wheat,frh04
749,6018039,BTH,csv/frh04/6018039.csv,824.3189930136904,102,1,wheat,frh04
751,6018041,PRL,csv/frh04/6018041.csv,826.2788964487698,102,7,permanent meadows,frh04
752,6018042,PTR,csv/frh04/6018042.csv,832.5241612673029,102,8,temporary meadows,frh04
755,6018500,PPH,csv/frh04/6018500.csv,710.530612244898,49,7,permanent meadows,frh04
762,6018050,MIS,csv/frh04/6018050.csv,759.4812727910612,102,3,corn,frh04
764,6018052,PPH,csv/frh04/6018052.csv,762.9803921568628,102,7,permanent meadows,frh04
766,6018054,PPH,csv/frh04/6018054.csv,762.9625088957872,102,7,permanent meadows,frh04
767,6018055,BTH,csv/frh04/6018055.csv,770.5198076523233,102,1,wheat,frh04
768,6018165,CZH,csv/frh04/6018165.csv,766.0394059613171,102,2,rapeseed,frh04
769,6018056,BTH,csv/frh04/6018056.csv,769.4257807033747,102,1,wheat,frh04
770,6018057,MIS,csv/frh04/6018057.csv,760.0816989169173,102,3,corn,frh04
771,6018058,ORH,csv/frh04/6018058.csv,689.6326530612245,49,0,barley,frh04
772,6018059,RGA,csv/frh04/6018059.csv,748.7201103668368,102,8,temporary meadows,frh04
773,6018060,BTH,csv/frh04/6018060.csv,756.509726046447,102,1,wheat,frh04
775,6018062,BTH,csv/frh04/6018062.csv,769.9549184821942,102,1,wheat,frh04
777,6018064,BTH,csv/frh04/6018064.csv,810.0477543492348,102,1,wheat,frh04
778,6018065,MIS,csv/frh04/6018065.csv,802.3672332451015,102,3,corn,frh04
779,6018066,BTH,csv/frh04/6018066.csv,737.28,50,1,wheat,frh04
780,6018067,MIS,csv/frh04/6018067.csv,737.28,50,3,corn,frh04
781,6018068,MIS,csv/frh04/6018068.csv,737.9738609567692,50,3,corn,frh04
783,6018242,MIS,csv/frh04/6018242.csv,752.0106469388868,101,3,corn,frh04
784,6018071,ORH,csv/frh04/6018071.csv,737.28,50,0,barley,frh04
787,6018074,ORH,csv/frh04/6018074.csv,737.28,50,0,barley,frh04
788,6018075,MIS,csv/frh04/6018075.csv,737.28,50,3,corn,frh04
789,6018076,MIS,csv/frh04/6018076.csv,757.76,50,3,corn,frh04
790,6018077,MIS,csv/frh04/6018077.csv,748.5785295743503,50,3,corn,frh04
791,6018078,MIS,csv/frh04/6018078.csv,757.76,50,3,corn,frh04
794,6018081,MIS,csv/frh04/6018081.csv,741.9322301442547,50,3,corn,frh04
796,6018083,ORH,csv/frh04/6018083.csv,728.4966861963909,50,0,barley,frh04
797,6018084,ORH,csv/frh04/6018084.csv,637.4307923039148,49,0,barley,frh04
798,6018085,PTR,csv/frh04/6018085.csv,676.8484555780602,49,8,temporary meadows,frh04
799,6018086,MIE,csv/frh04/6018086.csv,689.6326530612245,49,3,corn,frh04
801,6018089,MIE,csv/frh04/6018089.csv,657.1775710801651,49,3,corn,frh04
802,6018090,MIE,csv/frh04/6018090.csv,667.5271360808231,49,3,corn,frh04
803,6018091,VRG,csv/frh04/6018091.csv,710.530612244898,49,5,orchards,frh04
805,6018093,MIE,csv/frh04/6018093.csv,690.5661621829724,49,3,corn,frh04
806,6018094,ORH,csv/frh04/6018094.csv,672.3939564294648,49,0,barley,frh04
807,6018095,BTH,csv/frh04/6018095.csv,693.8401517771979,49,1,wheat,frh04
808,6018096,BTH,csv/frh04/6018096.csv,699.727819359934,49,1,wheat,frh04
809,6018097,MIE,csv/frh04/6018097.csv,710.530612244898,49,3,corn,frh04
810,6018098,MIE,csv/frh04/6018098.csv,710.530612244898,49,3,corn,frh04
811,6018099,MIE,csv/frh04/6018099.csv,710.530612244898,49,3,corn,frh04
813,6018101,PTR,csv/frh04/6018101.csv,710.530612244898,49,8,temporary meadows,frh04
814,6018102,PPH,csv/frh04/6018102.csv,693.062359853538,49,7,permanent meadows,frh04
815,6018103,MIE,csv/frh04/6018103.csv,689.6326530612245,49,3,corn,frh04
