Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","250","France","5510","Production","01229","Cantaloupes and other melons","2021","2021","t","270700","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01229","Cantaloupes and other melons","2022","2022","ha","13420","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01229","Cantaloupes and other melons","2022","2022","kg/ha","22913.6","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01229","Cantaloupes and other melons","2022","2022","t","307500","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01229","Cantaloupes and other melons","2023","2023","ha","13590","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01229","Cantaloupes and other melons","2023","2023","kg/ha","23730.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01229","Cantaloupes and other melons","2023","2023","t","322500","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01229","Cantaloupes and other melons","2024","2024","ha","14110","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01229","Cantaloupes and other melons","2024","2024","kg/ha","22849.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01229","Cantaloupes and other melons","2024","2024","t","322410","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01251","Carrots and turnips","2019","2019","ha","12550","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01251","Carrots and turnips","2019","2019","kg/ha","42568.9","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01251","Carrots and turnips","2019","2019","t","534240","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01251","Carrots and turnips","2020","2020","ha","16240","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01251","Carrots and turnips","2020","2020","kg/ha","40066.5","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01251","Carrots and turnips","2020","2020","t","650680","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01251","Carrots and turnips","2021","2021","ha","16410","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01251","Carrots and turnips","2021","2021","kg/ha","42081","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01251","Carrots and turnips","2021","2021","t","690550","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01251","Carrots and turnips","2022","2022","ha","15000","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01251","Carrots and turnips","2022","2022","kg/ha","44160.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01251","Carrots and turnips","2022","2022","t","662410","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01251","Carrots and turnips","2023","2023","ha","15110","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01251","Carrots and turnips","2023","2023","kg/ha","41669.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01251","Carrots and turnips","2023","2023","t","629630","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01251","Carrots and turnips","2024","2024","ha","15920","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01251","Carrots and turnips","2024","2024","kg/ha","41606.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01251","Carrots and turnips","2024","2024","t","662380","A","Official value",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02111","Cattle","2019","2019","An","18172970","A","Official value",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02111","Cattle","2020","2020","An","17815670","A","Official value",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02111","Cattle","2021","2021","An","17330080","A","Official value",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02111","Cattle","2022","2022","An","16986190","A","Official value",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02111","Cattle","2023","2023","An","16806900","A","Official value",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02111","Cattle","2024","2024","An","16478260","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2019","2019","An","4545970","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2020","2020","An","4486480","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2021","2021","An","4458200","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2022","2022","An","4260340","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2023","2023","An","4038060","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2024","2024","An","3986140","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01213","Cauliflowers and broccoli","2019","2019","ha","17770","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01213","Cauliflowers and broccoli","2019","2019","kg/ha","14505.9","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01213","Cauliflowers and broccoli","2019","2019","t","257770","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01213","Cauliflowers and broccoli","2020","2020","ha","17830","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01213","Cauliflowers and broccoli","2020","2020","kg/ha","14232.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01213","Cauliflowers and broccoli","2020","2020","t","253770","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01213","Cauliflowers and broccoli","2021","2021","ha","16530","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01213","Cauliflowers and broccoli","2021","2021","kg/ha","16116.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01213","Cauliflowers and broccoli","2021","2021","t","266410","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01213","Cauliflowers and broccoli","2022","2022","ha","13800","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01213","Cauliflowers and broccoli","2022","2022","kg/ha","15318.1","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01213","Cauliflowers and broccoli","2022","2022","t","211390","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01213","Cauliflowers and broccoli","2023","2023","ha","15320","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01213","Cauliflowers and broccoli","2023","2023","kg/ha","13620.1","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01213","Cauliflowers and broccoli","2023","2023","t","208660","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01213","Cauliflowers and broccoli","2024","2024","ha","15510","A","Official value",""
